sample,time_s,ref_q1,ref_q2,ref_q3,ref_q4,actual_q1,actual_q2,actual_q3,actual_q4,ref_joint_1,ref_joint_2,ref_joint_3,ref_joint_4,ref_joint_5,actual_joint_1,actual_joint_2,actual_joint_3,actual_joint_4,actual_joint_5
286,5.7,0.442374222976745,0.903578547477269,-1.92840089802568,0.00159671249999997,0.44237422297678,0.903578547477213,-1.92840089802568,0.00129496727105509,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.00159671249999997,0.44237422297678,-0.903578547477213,1.92840089802568,-1.02482235054847,0.00129496727105509
287,5.72,0.442374222976745,0.903578547477269,-1.92840089802568,0.00132001766399999,0.442374222976775,0.90357854747722,-1.92840089802568,0.00101849159639988,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.00132001766399999,0.442374222976775,-0.90357854747722,1.92840089802568,-1.02482235054846,0.00101849159639988
288,5.74,0.442374222976745,0.903578547477269,-1.92840089802568,0.00107451754799998,0.442374222976771,0.903578547477227,-1.92840089802568,0.000774360650451432,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.00107451754799998,0.442374222976771,-0.903578547477227,1.92840089802568,-1.02482235054845,0.000774360650451432
289,5.76,0.442374222976745,0.903578547477269,-1.92840089802568,0.000859133951999949,0.442374222976768,0.903578547477232,-1.92840089802568,0.000561535906201926,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000859133951999949,0.442374222976768,-0.903578547477232,1.92840089802568,-1.02482235054845,0.000561535906201926
290,5.78,0.442374222976745,0.903578547477269,-1.92840089802568,0.000672628836000048,0.442374222976765,0.903578547477237,-1.92840089802568,0.000378818996722705,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000672628836000048,0.442374222976765,-0.903578547477237,1.92840089802568,-1.02482235054844,0.000378818996722705
291,5.8,0.442374222976745,0.903578547477269,-1.92840089802568,0.00051360000000001,0.442374222976762,0.903578547477241,-1.92840089802568,0.000224847395151195,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.00051360000000001,0.442374222976762,-0.903578547477241,1.92840089802568,-1.02482235054844,0.000224847395151195
292,5.82,0.442374222976745,0.903578547477269,-1.92840089802568,0.000380476764,0.44237422297676,0.903578547477245,-1.92840089802568,9.8090094679876e-05,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000380476764,0.44237422297676,-0.903578547477245,1.92840089802568,-1.02482235054844,9.8090094679876e-05
293,5.84,0.442374222976745,0.903578547477269,-1.92840089802568,0.000271515648000022,0.442374222976758,0.903578547477248,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000271515648000022,0.442374222976758,-0.903578547477248,1.92840089802568,-1.02482235054843,0
294,5.86,0.442374222976745,0.903578547477269,-1.92840089802568,0.000184796051999926,0.442374222976756,0.90357854747725,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000184796051999926,0.442374222976756,-0.90357854747725,1.92840089802568,-1.02482235054843,0
295,5.88,0.442374222976745,0.903578547477269,-1.92840089802568,0.000118215936000039,0.442374222976755,0.903578547477253,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0.000118215936000039,0.442374222976755,-0.903578547477253,1.92840089802568,-1.02482235054843,0
296,5.9,0.442374222976745,0.903578547477269,-1.92840089802568,6.94875000001038e-05,0.442374222976754,0.903578547477255,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,6.94875000001038e-05,0.442374222976754,-0.903578547477255,1.92840089802568,-1.02482235054843,0
297,5.92,0.442374222976745,0.903578547477269,-1.92840089802568,3.61328639999839e-05,0.442374222976753,0.903578547477257,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,3.61328639999839e-05,0.442374222976753,-0.903578547477257,1.92840089802568,-1.02482235054843,0
298,5.94,0.442374222976745,0.903578547477269,-1.92840089802568,1.5479748000008e-05,0.442374222976752,0.903578547477258,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,1.5479748000008e-05,0.442374222976752,-0.903578547477258,1.92840089802568,-1.02482235054842,0
299,5.96,0.442374222976745,0.903578547477269,-1.92840089802568,4.65715200014677e-06,0.442374222976751,0.90357854747726,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,4.65715200014677e-06,0.442374222976751,-0.90357854747726,1.92840089802568,-1.02482235054842,0
300,5.98,0.442374222976745,0.903578547477269,-1.92840089802568,5.91035999981948e-07,0.44237422297675,0.903578547477261,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,5.91035999981948e-07,0.44237422297675,-0.903578547477261,1.92840089802568,-1.02482235054842,0
301,6,0.442374222976745,0.903578547477269,-1.92840089802568,0,0.442374222976749,0.903578547477262,-1.92840089802568,0,0.442374222976745,-0.903578547477269,1.92840089802568,-1.02482235054841,0,0.442374222976749,-0.903578547477262,1.92840089802568,-1.02482235054842,0
302,6.02,0.442369162903911,0.90357996160976,-1.92840618388398,0,0.442374222976749,0.903578547477263,-1.92840089802568,0,0.442369162903911,-0.90357996160976,1.92840618388398,-1.02482622227422,0,0.442374222976749,-0.903578547477263,1.92840089802568,-1.02482235054842,0
303,6.04,0.442334351415086,0.903589690334825,-1.92844254869594,0,0.442367979060769,0.90358029245698,-1.92840742055138,0,0.442334351415086,-0.903589690334825,1.92844254869594,-1.02485285836111,0,0.442367979060769,-0.90358029245698,1.92840742055138,-1.0248271280944,0
304,6.06,0.442241695258765,0.903615584839796,-1.92853933926177,0,0.442339207290493,0.90358833326914,-1.92843747614656,0,0.442241695258765,-0.903615584839796,1.92853933926177,-1.02492375442198,0,0.442339207290493,-0.90358833326914,1.92843747614656,-1.02484914287742,0
305,6.08,0.442064876467358,0.903665000175537,-1.92872404788288,0,0.442265844852257,0.903608835781839,-1.92851411208949,0,0.442064876467358,-0.903665000175537,1.92872404788288,-1.02505904770735,0,0.442265844852257,-0.903608835781839,1.92851411208949,-1.02490527630765,0
306,6.1,0.441779315372105,0.90374480559262,-1.9290223509972,0,0.442122894117578,0.903648786052353,-1.92866344142762,0,0.441779315372105,-0.90374480559262,1.9290223509972,-1.02527754540458,0,0.442122894117578,-0.903648786052353,1.92866344142762,-1.02501465537526,0
307,6.12,0.441362133617997,0.903861394877503,-1.9294581478146,0,0.441884301209991,0.903715465326315,-1.92891268058719,0,0.441362133617997,-0.903861394877503,1.9294581478146,-1.0255967529371,0,0.441884301209991,-0.903715465326315,1.92891268058719,-1.02519721526087,0
308,6.14,0.440792117178693,0.904020696688707,-1.93005359895232,0,0.441524178653578,0.903816108345597,-1.92928887216895,0,0.440792117178693,-0.904020696688707,1.93005359895232,-1.02603290226361,0,0.441524178653578,-0.903816108345597,1.92928887216895,-1.02547276382335,0
309,6.16,0.440049679371438,0.904228184892987,-1.93082916507029,0,0.441017584085189,0.903957685722538,-1.92981807148902,0,0.440049679371438,-0.904228184892987,1.93082916507029,-1.0266009801773,0,0.441017584085189,-0.903957685722538,1.92981807148902,-1.02586038576648,0
310,6.18,0.439116823871982,0.904488888901516,-1.9318036455066,0,0.440340999976965,0.904146769872468,-1.93052484545065,0,0.439116823871982,-0.904488888901516,1.9318036455066,-1.02731475660508,0,0.440340999976965,-0.904146769872468,1.93052484545065,-1.02637807557818,0
311,6.2,0.437977107729502,0.904807404006056,-1.93299421691282,0,0.439472613296753,0.90438945685734,-1.9314319804051,0,0.437977107729502,-0.904807404006056,1.93299421691282,-1.02818681290676,0,0.439472613296753,-0.90438945685734,1.9314319804051,-1.02704252354776,0
312,6.22,0.436615604381513,0.905187901715137,-1.93441647188945,0,0.438392462465431,0.904691325315752,-1.93256032863695,0,0.436615604381513,-0.905187901715137,1.93441647188945,-1.02922857017431,0,0.438392462465431,-0.904691325315752,1.93256032863695,-1.0278690033212,0
313,6.24,0.435018866668794,0.905634140090232,-1.93608445762128,0,0.437082497334681,0.905057419701024,-1.93392874571002,0,0.435018866668794,-0.905634140090232,1.93608445762128,-1.03045031753105,0,0.437082497334681,-0.905057419701024,1.93392874571002,-1.02887132600899,0
314,6.26,0.433174889850302,0.906149474081935,-1.9380107145128,0,0.435526583098518,0.905492249188047,-1.93555408638131,0,0.433174889850302,-0.906149474081935,1.9380107145128,-1.03186124043087,0,0.435526583098518,-0.905492249188047,1.93555408638131,-1.03006183719327,0
315,6.28,0.431073074618091,0.906736865866134,-1.94020631482358,0,0.433710468929213,0.905999796438571,-1.93745123736463,0,0.431073074618091,-0.906736865866134,1.94020631482358,-1.03346944895745,0,0.433710468929213,-0.905999796438571,1.93745123736463,-1.03145144092606,0
316,6.3,0.428704190112233,0.907398895180192,-1.94268090130366,0,0.431621735223,0.906583532344376,-1.93963317243876,0,0.428704190112233,-0.907398895180192,1.94268090130366,-1.03528200612347,0,0.431621735223,-0.906583532344376,1.93963317243876,-1.03304964009438,0
317,6.32,0.426060336935732,0.908137769659121,-1.94544272582897,0,0.42924972864244,0.90724643418091,-1.94211102030361,0,0.426060336935732,-0.908137769659121,1.94544272582897,-1.03730495616985,0,0.42924972864244,-0.90724643418091,1.94211102030361,-1.0348645861227,0
318,6.34,0.423134910169448,0.908955335171758,-1.94849868803667,0,0.426585490955662,0.907991005494498,-1.94489413891624,0,0.423134910169448,-0.908955335171758,1.94849868803667,-1.03954335286492,0,0.426585490955662,-0.907991005494498,1.94489413891624,-1.03690313342174,0
319,6.36,0.41992256238701,0.909853086156943,-1.95185437396061,0,0.423621685520769,0.90881929664766,-1.94799019228678,0,0.41992256238701,-0.909853086156943,1.95185437396061,-1.04200128780367,0,0.423621685520769,-0.90881929664766,1.94799019228678,-1.03917089563912,0
320,6.38,0.416419166669741,0.910832175959693,-1.95551409466667,0,0.420352523818565,0.909732925350918,-1.95140522722389,0,0.416419166669741,-0.910832175959693,1.95551409466667,-1.04468191870697,0,0.420352523818565,-0.909732925350918,1.95140522722389,-1.04167230187297,0
321,6.4,0.412621779621568,0.911893427167381,-1.95948092488815,0,0.416773693473554,0.910733096778684,-1.95514374852553,0,0.412621779621568,-0.911893427167381,1.95948092488815,-1.04758749772077,0,0.416773693473554,-0.910733096778684,1.95514374852553,-1.04441065174684,0
322,6.42,0.408528604383948,0.91303734194591,-1.96375674166123,0,0.412882288567664,0.9118206230444,-1.95920879177472,0,0.408528604383948,-0.91303734194591,1.96375674166123,-1.05071939971532,0,0.412882288567664,-0.9118206230444,1.95920879177472,-1.04738816873032,0
323,6.44,0.404138953650782,0.914264112375894,-1.96834226296027,0,0.40867674263765,0.912995941925672,-1.96360199333184,0,0.404138953650782,-0.914264112375894,1.96834226296027,-1.05407815058437,0,0.40867674263765,-0.912995941925672,1.96360199333184,-1.05060605140617,0
324,6.46,0.399453212683337,0.915573630788826,-1.97323708633327,0,0.404156764483417,0.914259134803841,-1.96832365739063,0,0.399453212683337,-0.915573630788826,1.97323708633327,-1.05766345554444,0,0.404156764483417,-0.914259134803841,1.96832365739063,-1.05406452258679,0
325,6.48,0.394472802325161,0.916965500103264,-1.97843972753723,0,0.399323276751138,0.915609943828086,-1.97337282013553,0,0.394472802325161,-0.916965500103264,1.97843972753723,-1.06147422743397,0,0.399323276751138,-0.915609943828086,1.97337282013553,-1.05776287630744,0
326,6.5,0.389200142017003,0.918439044161,-1.98394765917356,0,0.394178357158544,0.917047788341125,-1.97874731113898,0,0.389200142017003,-0.918439044161,1.98394765917356,-1.06550861501256,0,0.394178357158544,-0.917047788341125,1.97874731113898,-1.06169952279785,0
327,6.52,0.383638612811732,0.919993318063242,-1.98975734932347,0,0.388725182177079,0.918571780618287,-1.98444381219223,0,0.383638612811732,-0.919993318063242,1.98975734932347,-1.06976403126023,0,0.388725182177079,-0.918571780618287,1.98444381219223,-1.06587203157395,0
328,6.54,0.377792520389255,0.921627118506785,-1.99586430018334,0,0.38296797296151,0.92018074097851,-1.99045791378842,0,0.377792520389255,-0.921627118506785,1.99586430018334,-1.07423718167655,0,0.38296797296151,-0.92018074097851,1.99045791378842,-1.07027717280991,0
329,6.56,0.371667058071435,0.923338994120191,-2.00226308670014,0,0.376911943311398,0.921873212327478,-1.99678416948307,0,0.371667058071435,-0.923338994120191,2.00226308670014,-1.07892409257995,0,0.376911943311398,-0.921873212327478,1.99678416948307,-1.07491095715559,0
330,6.58,0.36526826983701,0.925127255799966,-2.0089473952068,0,0.37056324945384,0.923647474191782,-2.00341614835213,0,0.36526826983701,-0.925127255799966,2.0089473952068,-1.08382013940684,0,0.37056324945384,-0.923647474191782,2.00341614835213,-1.07976867416034,0
331,6.6,0.358603013336512,0.926989987046734,-2.01591006205765,0,0.363928941448254,0.925501556299764,-2.01034648575555,0,0.358603013336512,-0.926989987046734,2.01591006205765,-1.08892007501091,0,0.363928941448254,-0.925501556299764,2.01034648575555,-1.08484492945578,0
332,6.62,0.351678922907185,0.928925054301413,-2.02314311226373,0,0.357016916028795,0.927433251760594,-2.01756693259906,0,0.351678922907185,-0.928925054301413,2.02314311226373,-1.09421805796232,0,0.357016916028795,-0.927433251760594,2.01756693259906,-1.09013368083847,0
333,6.64,0.344504372587902,0.930930117281396,-2.03063779812827,0,0.349835870716257,0.929440129888558,-2.02506840326989,0,0.344504372587902,-0.930930117281396,2.03063779812827,-1.09970768084687,0,0.349835870716257,-0.929440129888558,2.02506840326989,-1.09562827338133,0
334,6.66,0.337088439134086,0.933002639316721,-2.03838463788201,0,0.342395259047768,0.931519548714964,-2.0328410224047,0,0.337088439134086,-0.933002639316721,2.03838463788201,-1.10538199856529,0,0.342395259047768,-0.931519548714964,2.0328410224047,-1.10132147368974,0
335,6.68,0.329440865032627,0.935139897686251,-2.04637345431865,0,0.334705246788599,0.933668667225574,-2.04087417063171,0,0.329440865032627,-0.935139897686251,2.04637345431865,-1.1112335566324,0,0.334705246788599,-0.933668667225574,2.04087417063171,-1.10720550340613,0
336,6.7,0.321572021516802,0.937338993953853,-2.05459341343021,0,0.326776669005339,0.935884457357312,-2.04915652941291,0,0.321572021516802,-0.937338993953853,2.05459341343021,-1.11725441947635,0,0.326776669005339,-0.935884457357312,2.04915652941291,-1.11327207205559,0
337,6.72,0.31349287158119,0.939596864304568,-2.06303306304241,0,0.318620987893574,0.938163715784114,-2.05767612509819,0,0.31349287158119,-0.939596864304568,2.06303306304241,-1.12343619873785,0,0.318620987893574,-0.938163715784114,2.05767612509819,-1.11951240931408,0
338,6.74,0.305214932996594,0.941910289880793,-2.07168037145012,0,0.310250251265751,0.940503075518273,-2.06642037228978,0,0.305214932996594,-0.941910289880793,2.07168037145012,-1.12977008156933,0,0.310250251265751,-0.940503075518273,2.06642037228978,-1.1259172967715,0
339,6.76,0.296750241324959,0.944275907118454,-2.08052276605269,0,0.301677051616246,0.942899017350477,-2.07537611660372,0,0.296750241324959,-0.944275907118454,2.08052276605269,-1.13624685893423,0,0.301677051616246,-0.942899017350477,2.07537611660372,-1.13247709925324,0
340,6.78,0.288111312934288,0.946690218083184,-2.08954717198936,0,0.29291448569073,0.945347881148907,-2.08452967690457,0,0.288111312934288,-0.946690218083184,2.08954717198936,-1.14285695390618,0,0.29291448569073,-0.945347881148907,2.08452967690457,-1.13918179575566,0
341,6.8,0.279311108013564,0.9491496008065,-2.09874005077468,0,0.283976114495954,0.947845877035258,-2.09386688708001,0,0.279311108013564,-0.9491496008065,2.09874005077468,-1.14959044996818,0,0.283976114495954,-0.947845877035258,2.09386688708001,-1.14602101004475,0
342,6.82,0.270362993587667,0.951650319621976,-2.10808743893388,0,0.274875923693981,0.950389096453313,-2.10337313741389,0,0.270362993587667,-0.951650319621976,2.10808743893388,-1.1564371193119,0,0.274875923693981,-0.950389096453313,2.10337313741389,-1.15298404096058,0
343,6.84,0.261280706532289,0.954188535501426,-2.11757498663825,0,0.265628284331918,0.952973523143759,-2.11303341560874,0,0.261280706532289,-0.954188535501426,2.11757498663825,-1.16338645113683,0,0.265628284331918,-0.952973523143759,2.11303341560874,-1.16005989246498,0
344,6.86,0.252078316588858,0.956760316391072,-2.12718799634056,0,0.256247913864348,0.9555950440372,-2.12283234750255,0,0.252078316588858,-0.956760316391072,2.12718799634056,-1.17042767994949,0,0.256247913864348,-0.9555950440372,2.12283234750255,-1.16723730346535,0
345,6.88,0.242770189379456,0.959361647547727,-2.13691146141044,0,0.246749837431095,0.958249460075815,-2.13275423751889,0,0.242770189379456,-0.959361647547727,2.13691146141044,-1.17754981386271,0,0.246749837431095,-0.958249460075815,2.13275423751889,-1.17450477744307,0
346,6.9,0.233370949421731,0.961988441874969,-2.14673010476976,0,0.237149349357658,0.960932496972787,-2.14278310888428,0,0.233370949421731,-0.961988441874969,2.14673010476976,-1.18474166289479,0,0.237149349357658,-0.960932496972787,2.14278310888428,-1.18185061191149,0
347,6.92,0.223895443143825,0.964636550259317,-2.15662841752805,0,0.227461974849842,0.963639815917452,-2.15290274364286,0,0.223895443143825,-0.964636550259317,2.15662841752805,-1.19199186726873,0,0.227461974849842,-0.963639815917452,2.15290274364286,-1.18926292772541,0
348,6.94,0.214358701899284,0.967301771906408,-2.16659069761786,0,0.217703431857707,0.966367024233143,-2.16309672249406,0,0.214358701899284,-0.967301771906408,2.16659069761786,-1.19928892571146,0,0.217703431857707,-0.966367024233143,2.16309672249406,-1.19672969826091,0
349,6.96,0.204775904981982,0.969979864677175,-2.1766010884302,0,0.207889593087153,0.969109685993765,-2.1733484644761,0,0.204775904981982,-0.969979864677175,2.1766010884302,-1.20662122375303,0,0.207889593087153,-0.969109685993765,2.1733484644761,-1.20423877848234,0
350,6.98,0.195162342641036,0.972666555424019,-2.18664361744988,0,0.198036448140217,0.971863332604397,-2.18364126651508,0,0.195162342641036,-0.972666555424019,2.18664361744988,-1.21397706202586,0,0.198036448140217,-0.971863332604397,2.18364126651508,-1.21177793391068,0
351,7,0.185533379095727,0.97535755032699,-2.19670223489092,0,0.188160065767581,0.974623473350543,-2.19395834285671,0,0.185533379095727,-0.97535755032699,2.19670223489092,-1.22134468456393,0,0.188160065767581,-0.974623473350543,2.19395834285671,-1.21933486950617,0
352,7.02,0.175904415550419,0.978048545229961,-2.20676085233196,0,0.17827655621891,0.977385605920034,-2.20428286439604,0,0.175904415550419,-0.978048545229961,2.20676085233196,-1.228712307102,0,0.17827655621891,-0.977385605920034,2.20428286439604,-1.22689725847601,0
353,7.04,0.166290853209473,0.980735235976805,-2.21680338135163,0,0.168402033678461,0.980145226901107,-2.21459799791793,0,0.166290853209473,-0.980735235976805,2.21680338135163,-1.23606814537483,0,0.168402033678461,-0.980145226901107,2.21459799791793,-1.23445277101683,0
354,7.06,0.156708056292171,0.983413328747571,-2.22681377216397,0,0.158552578775034,0.982897842259701,-2.22488694526,0,0.156708056292171,-0.983413328747571,2.22681377216397,-1.2434004434164,0,0.158552578775034,-0.982897842259701,2.22488694526,-1.2419891030003,0
355,7.08,0.147171315047629,0.986078550394663,-2.23677605225379,0,0.148744201156728,0.985638977798649,-2.23513298240777,0,0.147171315047629,-0.986078550394663,2.23677605225379,-1.25069750185913,0,0.148744201156728,-0.985638977798649,2.23513298240777,-1.24949400460912,0
356,7.1,0.137695808769723,0.988726658779011,-2.24667436501208,0,0.138992802122176,0.988364189601076,-2.24531949853092,0,0.137695808769723,-0.988726658779011,2.24667436501208,-1.25794770623307,0,0.138992802122176,-0.988364189601076,2.24531949853092,-1.25695530892984,0
357,7.12,0.128296568811999,0.991353453106253,-2.2564930083714,0,0.129314137301029,0.991069074460045,-2.25543003496798,0,0.128296568811999,-0.991353453106253,2.2564930083714,-1.26513955526515,0,0.129314137301029,-0.991069074460045,2.25543003496798,-1.26436096050793,0
358,7.14,0.118988441602596,0.993954784262908,-2.26621647344128,0,0.119723779377361,0.9937492802962,-2.26544832416628,0,0.118988441602596,-0.993954784262908,2.26621647344128,-1.27226168917837,0,0.119723779377361,-0.9937492802962,2.26544832416628,-1.27169904387008,0
359,7.16,0.109786051659166,0.996526565152554,-2.27582948314359,0,0.110237080850477,0.996400516564957,-2.27535832858279,0,0.109786051659166,-0.996526565152554,2.27582948314359,-1.27930291799103,0,0.110237080850477,-0.996400516564957,2.27535832858279,-1.27895781201783,0
360,7.18,0.100703764603788,0.999064781032003,-2.28531703084796,0,0.100869136828348,0.999018564654582,-2.28514427955085,0,0.100703764603788,-0.999064781032003,2.28531703084796,-1.28625224981595,0,0.100869136828348,-0.999018564654582,2.28514427955085,-1.28612571489627,0
361,7.2,0.0917556501778904,1.00156549984748,-2.29466441900715,0,0.0916347478494614,1.00159928827632,-2.29479071611729,0,0.0917556501778904,-1.00156549984748,2.29466441900715,-1.29309891915967,0,0.0916347478494614,-1.00159928827632,2.29479071611729,-1.29319142784097,0
362,7.22,0.0829554452571664,1.0040248825708,-2.30385729779248,0,0.0825483827294554,1.0041386438476,-2.30428252385358,0,0.0829554452571664,-1.0040248825708,2.30385729779248,-1.29983241522168,0,0.0825483827294554,-1.0041386438476,2.30428252385358,-1.30014388000597,0
363,7.24,0.0743165168664959,1.00643919353553,-2.31288170372915,0,0.0736241414293514,1.00663269086922,-2.31360497364445,0,0.0743165168664959,-1.00643919353553,2.31288170372915,-1.30644251019362,0,0.0736241414293514,-1.00663269086922,2.31360497364445,-1.30697228277522,0
364,7.26,0.0658518251948607,1.00880481077319,-2.32172409833171,0,0.0648757179426132,1.00907760229724,-2.32274376045688,0,0.0658518251948607,-1.00880481077319,2.32172409833171,-1.31291928755853,0,0.0648757179426132,-1.00907760229724,2.32274376045688,-1.31366615815965,0
365,7.28,0.0575738866102644,1.01111823634941,-2.33037140673942,0,0.0563163631986143,1.01146967491029,-2.33168504209191,0,0.0575738866102644,-1.01111823634941,2.33037140673942,-1.31925317039001,0,0.0563163631986143,-1.01146967491029,2.33168504209191,-1.32021536718162,0
366,7.3,0.0494947366746529,1.01337610670013,-2.33881105635163,0,0.0479588479804137,1.01380533967295,-2.34041547792148,0,0.0494947366746529,-1.01337610670013,2.33881105635163,-1.3254349496515,0,0.0479588479804137,-1.01380533967295,2.34041547792148,-1.32661013824853,0
367,7.32,0.041625893158827,1.01557520296773,-2.34703101546319,0,0.0398154258549946,1.01608117209553,-2.3489222676123,0,0.041625893158827,-1.01557520296773,2.34703101546319,-1.33145581249546,0,0.0398154258549946,-1.01608117209553,2.3489222676123,-1.33284109551677,0
368,7.34,0.0339783190573686,1.01771246133726,-2.35501983189983,0,0.0318977961143769,1.01829390259091,-2.35719318983834,0,0.0339783190573686,-1.01771246133726,2.35501983189983,-1.33730737056257,0,0.0318977961143769,-1.01829390259091,2.35719318983834,-1.33889928724743,0
369,7.36,0.0265623856035525,1.01978498337258,-2.36276667165357,0,0.0242170667261978,1.02044042682868,-2.36521664098345,0,0.0265623856035525,-1.01978498337258,2.36276667165357,-1.34298168828099,0,0.0242170667261978,-1.02044042682868,2.36521664098345,-1.34477621415477,0
370,7.38,0.0193878352842696,1.02179004635257,-2.37026135751811,0,0.016783717292553,1.02251781608702,-2.3729816738353,0,0.0193878352842696,-1.02179004635257,2.37026135751811,-1.34847131116554,0,0.016783717292553,-1.02251781608702,2.3729816738353,-1.35046385774828,0
371,7.4,0.0124637448549424,1.02372511360725,-2.37749440772419,0,0.00960756201603504,1.02452332760248,-2.38047803627186,0,0.0124637448549424,-1.02372511360725,2.37749440772419,-1.35376929411694,0,0.00960756201603504,-1.02452332760248,2.38047803627186,-1.35595470866938,0
372,7.42,0.00579848835444441,1.02558784485401,-2.38445707457503,0,0.0026977126720441,1.02645441491811,-2.38769620994126,0,0.00579848835444441,-1.02558784485401,2.38445707457503,-1.35886922972102,0,0.0026977126720441,-1.02645441491811,2.38769620994126,-1.36124179502316,0
373,7.44,-0.000600299879980282,1.02737610653379,-2.3911413830817,0,-0.0039374584134325,1.02830873822999,-2.39462744893605,0,-0.000600299879980282,-1.02737610653379,2.3911413830817,-1.36376527654791,0,-0.0039374584134325,-1.02830873822999,2.39462744893605,-1.36631871070606,0
374,7.46,-0.00672576219780019,1.02908798214719,-2.3975401695985,0,-0.010290355381273,1.03008417473249,-2.40126381846234,0,-0.00672576219780019,-1.02908798214719,2.3975401695985,-1.3684521874513,0,-0.010290355381273,-1.03008417473249,2.40126381846234,-1.37117964372986,0
375,7.48,-0.0125718546202773,1.03072178259074,-2.40364712045837,0,-0.016354195852519,1.03177882896228,-2.40759823350471,0,-0.0125718546202773,-1.03072178259074,2.40364712045837,-1.37292533786763,0,-0.016354195852519,-1.03177882896228,2.40759823350471,-1.37581940454243,0
376,7.5,-0.0181333838255484,1.03227605649298,-2.40945681060827,0,-0.0221230479380531,1.03339104314142,-2.41362449748725,0,-0.0181333838255484,-1.03227605649298,2.40945681060827,-1.37718075411529,0,-0.0221230479380531,-1.03339104314142,2.41362449748725,-1.38023345434583,0
377,7.52,-0.0234060441337067,1.03374960055072,-2.41496474224461,0,-0.0275918672451194,1.03491940751951,-2.41933734093142,0,-0.0234060441337067,-1.03374960055072,2.41496474224461,-1.38121514169389,0,-0.0275918672451194,-1.03491940751951,2.41933734093142,-1.38441793341191,0
378,7.54,-0.0283864544918825,1.03514146986515,-2.42016738344857,0,-0.0327565338810914,1.03636277071509,-2.42473246011089,0,-0.0283864544918825,-1.03514146986515,2.42016738344857,-1.38502591358342,0,-0.0327565338810914,-1.03636277071509,2.42473246011089,-1.3883696893958,0
379,7.56,-0.0330721954593275,1.03645098827809,-2.42506220682157,0,-0.0376138894548416,1.03772025005639,-2.429806555704,0,-0.0330721954593275,-1.03645098827809,2.42506220682157,-1.38861121854349,0,-0.0376138894548416,-1.03772025005639,2.429806555704,-1.39208630564761,0
380,7.58,-0.0374618461924933,1.03767775870807,-2.42964772812061,0,-0.0421617740760213,1.03899124192144,-2.43455737144395,0,-0.0374618461924933,-1.03767775870807,2.42964772812061,-1.39196996941254,0,-0.0421617740760213,-1.03899124192144,2.43455737144395,-1.39556612952251,0
381,7.6,-0.0415550214301134,1.0388216734866,-2.43392354489369,0,-0.0463990633525184,1.04017543207771,-2.43898373276713,0,-0.0415550214301134,-1.0388216734866,2.43392354489369,-1.39510187140709,0,-0.0463990633525184,-1.04017543207771,2.43898373276713,-1.39880830068942,0
382,7.62,-0.0453524084782859,1.03988292469429,-2.43789037511517,0,-0.0503257053863256,1.04127280602134,-2.44308558545981,0,-0.0453524084782859,-1.03988292469429,2.43789037511517,-1.39800745042089,0,-0.0503257053863256,-1.04127280602134,2.44308558545981,-1.40181277943847,0
383,7.64,-0.0488558041955552,1.04086201449704,-2.44155009582123,0,-0.0539427577680241,1.04228365931589,-2.44686403430329,0,-0.0488558041955552,-1.04086201449704,2.44155009582123,-1.40068808132419,0,-0.0539427577680241,-1.04228365931589,2.44686403430329,-1.40458037498739,0
384,7.66,-0.0520681519779928,1.04175976548222,-2.44490578174516,0,-0.0572524245700618,1.04320860793086,-2.45032138171793,0,-0.0520681519779928,-1.04175976548222,2.44490578174516,-1.40314601626294,0,-0.0572524245700618,-1.04320860793086,2.45032138171793,-1.40711277378706,0
385,7.68,-0.0549935787442767,1.04257733099486,-2.44796174395287,0,-0.0602580933389787,1.04404859857982,-2.45346116640594,0,-0.0549935787442767,-1.04257733099486,2.44796174395287,-1.40538441295801,0,-0.0602580933389787,-1.04404859857982,2.45346116640594,-1.40941256782612,0
386,7.7,-0.0576374319207782,1.04331620547379,-2.45072356847817,0,-0.0629643720867153,1.04480491905833,-2.45628820199333,0,-0.0576374319207782,-1.04331620547379,2.45072356847817,-1.40740736300439,0,-0.0629643720867153,-1.04480491905833,2.45628820199333,-1.411483282935,0
