sample,time_s,segment_index,q1_ref_rad,q2_ref_rad,q3_ref_rad,q4_ref_m,q1_actual_rad,q2_actual_rad,q3_actual_rad,q4_actual_m,q1_error_rad,q2_error_rad,q3_error_rad,q4_error_m,q1dot_ref,q2dot_ref,q3dot_ref,q4dot_ref,q1dot_actual,q2dot_actual,q3dot_actual,q4dot_actual,q1dot_error,q2dot_error,q3dot_error,q4dot_error,q1ddot_cmd,q2ddot_cmd,q3ddot_cmd,q4ddot_cmd,stamp_ref_x_m,stamp_ref_y_m,stamp_ref_z_m,stamp_actual_x_m,stamp_actual_y_m,stamp_actual_z_m,stamp_error_x_m,stamp_error_y_m,stamp_error_z_m,stamp_error_norm_m
147,2.92,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.025519163136,0.442381088738232,0.903567622551782,-1.92840006129334,0.0253552895271949,-6.86576148717366e-06,1.09249254869326e-05,-8.36732343634239e-07,0.000163873608805126,0,0,0,0.055532304,-5.05479378336952e-05,8.04328049233227e-05,-6.1602918430656e-06,0.0560020334811704,5.05479378336952e-05,-8.04328049233227e-05,6.1602918430656e-06,-0.000469729481170376,0.000324382607956538,-0.000516163549773196,3.95326024978881e-05,0.0189668018530342,0.38,0.18,0.054480836864,0.379998365619774,0.180002420202414,0.0546414488899923,1.63438022560136e-06,-2.42020241378316e-06,-0.000160612025992359,0.000160638574046882
148,2.94,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.026633091252,0.442380207532519,0.903569024742461,-1.92840016868614,0.0264829169175595,-5.98455577366375e-06,9.52273480836485e-06,-7.29339547866914e-07,0.000150174334440516,0,0,0,0.055845729,-4.40602856745644e-05,7.01095339278588e-05,-5.36963979310783e-06,0.0563813695182311,4.40602856745644e-05,-7.01095339278588e-05,5.36963979310783e-06,-0.00053564051823108,0.000282750136124914,-0.00044991719772069,3.44588410754653e-05,0.014436235039871,0.38,0.18,0.053366908748,0.379998575391551,0.180002109576244,0.0535142401166153,1.42460844854142e-06,-2.10957624419139e-06,-0.000147331368615319,0.000147353357610965
149,2.96,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.027752398848,0.44237943942686,0.90357024696626,-1.9284002622954,0.0276163188019401,-5.21645011464233e-06,8.30051100886298e-06,-6.35730288411906e-07,0.000136080046059934,0,0,0,0.056070144,-3.84052829520662e-05,6.1111189973445e-05,-4.68046297159853e-06,0.0566700942190285,3.84052829520662e-05,-6.1111189973445e-05,4.68046297159853e-06,-0.000599950219028478,0.00024646064757709,-0.000392172698582601,3.00362305907799e-05,0.00987308289494966,0.38,0.18,0.052247601152,0.379998758239141,0.180001838817607,0.0523812031210496,1.24176085924965e-06,-1.83881760709714e-06,-0.000133601969049622,0.000133620392733145
150,2.98,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.028875299964,0.44237876990546,0.90357131232098,-1.92840034389016,0.0287536699194786,-4.5469287146549e-06,7.23515628886506e-06,-5.54135521246835e-07,0.000121630044521374,0,0,0,0.056205009,-3.34760700005244e-05,5.32677360017929e-05,-4.07973835978293e-06,0.0568675558769275,3.34760700005244e-05,-5.32677360017929e-05,4.07973835978293e-06,-0.00066254687692751,0.000214828528544998,-0.000341839091149352,2.61812150709751e-05,0.00528817617221898,0.38,0.18,0.051124700036,0.379998917618269,0.180001602809808,0.0512441700598724,1.08238173063269e-06,-1.6028098075993e-06,-0.00011947002387238,0.000119485677608478
151,3,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.03,0.442378186315471,0.903572240940064,-1.92840041501244,0.029893136307486,-3.96333872604293e-06,6.30653720523622e-06,-4.83013240071273e-07,0.000106863692513951,0,0,0,0.05625,-2.91794994296244e-05,4.64309541788059e-05,-3.55611405836343e-06,0.0569733194003719,2.91794994296244e-05,-4.64309541788059e-05,3.55611405836343e-06,-0.000723319400371882,0.000187256115988195,-0.000297965363052496,2.28209571601413e-05,0.000692340522321741,0.38,0.18,0.05,0.379999056541123,0.180001397092802,0.0501049809065016,9.43458877467052e-07,-1.39709280158606e-06,-0.000104980906501601,0.000104994441342613
152,3.02,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.031124700036,0.442377677627929,0.903573050373002,-1.92840047700634,0.0310328796317024,-3.45465118384292e-06,5.49710426689387e-06,-4.21019341834139e-07,9.18204042976017e-05,0,0,0,0.056205009,-2.54343771098605e-05,4.0471646917756e-05,-3.0996949151606e-06,0.0569871662108183,2.54343771098605e-05,-4.0471646917756e-05,3.0996949151606e-06,-0.000782157210818347,0.000163222423812918,-0.000259722511665732,1.98919641197981e-05,-0.00390360266058379,0.38,0.18,0.048875299964,0.379999177633271,0.180001217778936,0.0489654792345029,8.22366729158475e-07,-1.21777893619113e-06,-9.0179270502963e-05,9.01912418199308e-05
153,3.04,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.032247601152,0.442377234229356,0.903573755916936,-1.92840053104345,0.0321710615148545,-3.01125261115143e-06,4.79156033317274e-06,-3.66982229271784e-07,7.65396371454549e-05,0,0,0,0.056070144,-2.21699286336021e-05,3.52771966844413e-05,-2.70185563276464e-06,0.0569090941576066,2.21699286336021e-05,-3.52771966844413e-05,2.70185563276464e-06,-0.000838950157606669,0.0001422733115569,-0.000226387900371552,1.73388897281144e-05,-0.00848883553247756,0.38,0.18,0.047752398848,0.379999283183291,0.180001061479498,0.0478275079880298,7.16816709322998e-07,-1.06147949757718e-06,-7.51091400298595e-05,7.51200604428909e-05
154,3.06,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.033366908748,0.442376847740108,0.903574370905709,-1.92840057814501,0.0333058478637937,-2.62476336310158e-06,4.17657155959983e-06,-3.1988067261679e-07,6.10608842063209e-05,0,0,0,0.055845729,-1.93244624024641e-05,3.07494386770103e-05,-2.35507783820235e-06,0.0567393174469571,1.93244624024641e-05,-3.07494386770103e-05,2.35507783820235e-06,-0.000893588446957083,0.000124012911739125,-0.000197331617580222,1.5113489502368e-05,-0.0130525432103594,0.38,0.18,0.046633091252,0.379999375186018,0.180000925240684,0.04669290524098,6.24813982108563e-07,-9.25240683541384e-07,-5.98139889800287e-05,5.98244075652882e-05
155,3.08,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.034480836864,0.442376510856025,0.903574906961836,-1.92840061920117,0.0344354131954487,-2.28787927974983e-06,3.64051543311206e-06,-2.78824511701359e-07,4.54236685513351e-05,0,0,0,0.055532304,-1.68442041676816e-05,2.68028063254058e-05,-2.05280804815499e-06,0.0564782665827499,1.68442041676816e-05,-2.68028063254058e-05,2.05280804815499e-06,-0.00094596258274994,0.00010809615537865,-0.000172004583196911,1.31737097929639e-05,-0.0175839132809366,0.38,0.18,0.0455191631359999,0.379999455380249,0.18000080648779,0.0455634999462656,5.44619750963982e-07,-8.06487789828392e-07,-4.43368102656244e-05,4.43474889679028e-05
156,3.1,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0355876125,0.442376217210403,0.903575374216129,-1.92840065498785,0.0355579449617913,-1.99423365854212e-06,3.17326113985494e-06,-2.43037834746218e-07,2.966753820869e-05,0,0,0,0.055130625,-1.46822810601086e-05,2.33627146614676e-05,-1.78933385229571e-06,0.0561265883171312,1.46822810601086e-05,-2.33627146614676e-05,1.78933385229571e-06,-0.000995963317131206,9.42222553479605e-05,-0.000149928179243858,1.14828935712924e-05,-0.0220721353907705,0.38,0.18,0.0444123875,0.379999525281605,0.180000702976559,0.0444411076764173,4.74718395149232e-07,-7.02976558686341e-07,-2.8720176417342e-05,2.87327003088816e-05
157,3.12,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.036685479936,0.442375961253684,0.903575781499151,-1.92840068618137,0.0366716478739776,-1.73827693950024e-06,2.76597811832424e-06,-2.11844315201049e-07,1.38320620223648e-05,0,0,0,0.054641664,-1.27978359531494e-05,2.03641510765904e-05,-1.55967598086986e-06,0.0556851456093157,1.27978359531494e-05,-2.03641510765904e-05,1.55967598086986e-06,-0.00104348160931574,8.21290251129646e-05,-0.000130685209699385,1.00090880972924e-05,-0.0265064009044573,0.38,0.18,0.043314520064,0.379999586211175,0.18000061275077,0.0433275263565979,4.13788825315287e-07,-6.12750770401238e-07,-1.30062925979696e-05,1.30272918076852e-05
158,3.14,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.037772705052,0.442375738148575,0.903576136508088,-1.92840071337125,0.0377747482258022,-1.51517183050176e-06,2.41096918063288e-06,-1.84654430857023e-07,-2.04317380215341e-06,0,0,0,0.054066609,-1.11552554508901e-05,1.77504468826027e-05,-1.35949421892401e-06,0.0551550175912266,1.11552554508901e-05,-1.77504468826027e-05,1.35949421892401e-06,-0.00108840859122663,7.15879259676265e-05,-0.000113912019588767,8.72444129277799e-06,-0.0308759026195677,0.38,0.18,0.042227294948,0.379999639320485,0.180000534105276,0.0422245319909697,3.60679514810336e-07,-5.34105276284169e-07,2.76295703022927e-06,2.83712701679917e-06
159,3.16,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.038847579648,0.442375543678637,0.903576445952218,-1.92840073707136,0.0388654982165789,-1.3207018918493e-06,2.10152505086825e-06,-1.609543229808e-07,-1.79185685788633e-05,0,0,0,0.053406864,-9.7234969315376e-06,1.54722064908274e-05,-1.18500539306845e-06,0.0545374995388353,9.7234969315376e-06,-1.54722064908274e-05,1.18500539306845e-06,-0.00113063553883526,6.23997494458223e-05,-9.92916247297235e-05,7.60467556328912e-06,-0.0351698345288445,0.38,0.18,0.041152420352,0.379999685613264,0.180000465553776,0.0411338743832393,3.14386735977834e-07,-4.65553776030081e-07,1.85459687607123e-05,1.85544748406267e-05
160,3.18,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.039908425764,0.442375374168598,0.903576715679698,-1.9284007577296,0.039942180273544,-1.15119185301049e-06,1.83179757096141e-06,-1.4029608541577e-07,-3.37545095440012e-05,0,0,0,0.052664049,-8.47550194262118e-06,1.3486373996233e-05,-1.03291188180268e-06,0.0538341028482584,8.47550194262118e-06,-1.3486373996233e-05,1.03291188180268e-06,-0.00117005384825841,5.43908535513744e-05,-8.65477228285184e-05,6.62862909447653e-06,-0.0393773916218596,0.38,0.18,0.040091574236,0.37999972596441,0.18000040580073,0.0400572728521086,2.74035590219768e-07,-4.05800730490791e-07,3.43013838913636e-05,3.43048787579882e-05
161,3.2,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0409536,0.4423752264149,0.903576950788089,-1.92840077573638,0.0410031113738605,-1.0034381555668e-06,1.5966891802055e-06,-1.2228929935354e-07,-4.95113738604863e-05,0,0,0,0.05184,-7.38768487159366e-06,1.17554195396626e-05,-9.00339299913142e-07,0.0530465550158212,7.38768487159366e-06,-1.17554195396626e-05,9.00339299913142e-07,-0.00120655501582112,4.74098818751928e-05,-7.54394727727013e-05,5.77785606290887e-06,-0.0434877697196467,0.38,0.18,0.0390464,0.379999761136528,0.180000353716878,0.0389964119422662,2.38863472334927e-07,-3.53716878120913e-07,4.99880577337491e-05,4.99898798496348e-05
162,3.22,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.041981497836,0.442375097625156,0.903577155720691,-1.92840079143203,0.042046647366289,-8.74648410864598e-07,1.39175657853929e-06,-1.06593655679887e-07,-6.51495302889937e-05,0,0,0,0.050936769,-6.43948723408983e-06,1.02466300842086e-05,-7.84782178654967e-07,0.0521767996214283,6.43948723408983e-06,-1.02466300842086e-05,7.84782178654967e-07,-0.00124003062142827,4.13249035953368e-05,-6.57569438302422e-05,5.03627800511059e-06,-0.0474901653366344,0.38,0.18,0.038018502164,0.379999791794343,0.180000308317895,0.0379529371314769,2.08205657492577e-07,-3.08317894770482e-07,6.55650325230711e-05,6.55660880278168e-05
163,3.24,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.042990557952,0.442374985365373,0.903577334350515,-1.92840080511316,0.0430711872925829,-7.62388627617572e-07,1.21312675438467e-06,-9.29125232307371e-08,-8.06293405829425e-05,0,0,0,0.0499566240000001,-5.61298916218307e-06,8.93149120760371e-06,-6.84056618552753e-07,0.0512269963146955,5.61298916218307e-06,-8.93149120760371e-06,6.84056618552753e-07,-0.00127037231469549,3.60209204819043e-05,-5.73171487136066e-05,4.38988004798134e-06,-0.0513737755657305,0.38,0.18,0.037009442048,0.379999818517262,0.180000268745791,0.0369284505342556,1.81482738448313e-07,-2.68745791454084e-07,8.09915137443967e-05,8.09921629473715e-05
164,3.26,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.043979266548,0.442374887513957,0.903577490053479,-1.92840081703834,0.0440751777086505,-6.64537212591298e-07,1.05742378975204e-06,-8.09873428320174e-08,-9.59111606505456e-05,0,0,0,0.048902049,-4.892570752545e-06,7.7851482333316e-06,-5.96259017593128e-07,0.050199520803381,4.892570752545e-06,-7.7851482333316e-06,5.96259017593128e-07,-0.001297471803381,3.13976937917702e-05,-4.99605856914276e-05,3.82644606866081e-06,-0.0551277979821748,0.38,0.18,0.036020733452,0.379999841810326,0.1800002342527,0.0359245066025578,1.58189674359654e-07,-2.34252699682358e-07,9.62268494422228e-05,9.62272645972886e-05
165,3.28,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.044946161664,0.44237480222162,0.90357762577221,-1.92840082743294,0.0450571170055253,-5.79244875065221e-07,9.21705059386824e-07,-7.05927409860863e-08,-0.000110955341525255,0,0,0,0.0477757439999999,-4.26461687670958e-06,6.78593651950302e-06,-5.19730096219909e-07,0.0490969648437374,4.26461687670958e-06,-6.78593651950302e-06,5.19730096219909e-07,-0.0013212208437375,2.73678500276696e-05,-4.35482244513781e-05,3.33532782578956e-06,-0.0587414305636001,0.38,0.18,0.0350538383359999,0.379999862113753,0.180000204186738,0.0349426078238565,1.37886246753816e-07,-2.04186738017587e-07,0.000111230512143422,0.000111230785021634
166,3.3,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0458898375,0.442374727876422,0.90357774407165,-1.92840083649341,0.0460155597301746,-5.0489967756695e-07,8.03405618809983e-07,-6.15322701680299e-08,-0.000125722230174617,0,0,0,0.0465806250000001,-3.7172598761562e-06,5.91497203047548e-06,-4.5302353970412e-07,0.0479221362324655,3.7172598761562e-06,-5.91497203047548e-06,4.5302353970412e-07,-0.00134151123246537,2.38552297664291e-05,-3.79588787285113e-05,2.90724377727941e-06,-0.0622038716232553,0.38,0.18,0.0341101625,0.379999879811261,0.180000177979693,0.0339842004169358,1.20188738517157e-07,-1.77979692567165e-07,0.000125962083064195,0.000125962266143377
167,3.32,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.046808948736,0.442374663073317,0.903577847187539,-1.92840084439099,0.0469491209061746,-4.40096571963089e-07,7.00289729649306e-07,-5.3634696906002e-08,-0.000140172170174584,0,0,0,0.0453198239999999,-3.24015528082762e-06,5.15579445590525e-06,-3.94878664158531e-07,0.0466780588000003,3.24015528082762e-06,-5.15579445590525e-06,3.94878664158531e-07,-0.0013582348000004,2.07934484202436e-05,-3.30869161531744e-05,2.53410359257043e-06,-0.0655043197542296,0.38,0.18,0.033191051264,0.379999895237317,0.180000155136278,0.0330506700256886,1.04762682640036e-07,-1.55136278434664e-07,0.000140381238311331,0.000140381363123127
168,3.34,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.047702214852,0.442374606587591,0.903577937068662,-1.92840085127492,0.0478564803542729,-3.83610845700044e-07,6.10408606993573e-07,-4.6750765037018e-08,-0.000154265502272925,0,0,0,0.043996689,-2.82428631242275e-06,4.49405613284176e-06,-3.44196592307123e-07,0.0453679724049158,2.82428631242275e-06,-4.49405613284176e-06,3.44196592307123e-07,-0.00137128340491573,1.81246416784506e-05,-2.88402619574779e-05,2.20885534244065e-06,-0.0686319737831339,0.38,0.18,0.032297785148,0.379999908683459,0.180000135224779,0.0321433374111673,9.13165409954786e-08,-1.35224779373999e-07,0.000154447736832646,0.000154447823025052
169,3.36,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.048568424448,0.442374557351721,0.90357801541368,-1.92840085727531,0.048736387012858,-3.34374976096452e-07,5.32063589075982e-07,-4.07503752963834e-08,-0.000167962564857953,0,0,0,0.042614784,-2.46179347885374e-06,3.9172508936922e-06,-3.0001948545831e-07,0.0439953329292531,2.46179347885374e-06,-3.9172508936922e-06,3.0001948545831e-07,-0.00138054892925308,1.57983719674296e-05,-2.51386589662459e-05,1.92535217952786e-06,-0.071576032731245,0.38,0.18,0.0314315755519999,0.379999920403807,0.180000117868889,0.0312634541421109,7.95961934141332e-08,-1.17868889315531e-07,0.000168121409889081,0.000168121470049847
170,3.38,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.049406439564,0.4423745144352,0.903578083703234,-1.92840086250556,0.0495876632583505,-2.91458455314864e-07,4.63774034842324e-07,-3.55201263957383e-08,-0.000181223694350523,0,0,0,0.041177889,-2.14582603950515e-06,3.41447771436728e-06,-2.61512441867753e-07,0.0425638122746282,2.14582603950515e-06,-3.41447771436728e-06,2.61512441867753e-07,-0.00138592327462816,1.37706752586166e-05,-2.19121508031133e-05,1.67823619778122e-06,-0.0743256957822909,0.38,0.18,0.030593560436,0.379999930619863,0.1800001027406,0.0304121982841366,6.93801366358215e-08,-1.02740600027573e-07,0.000181362151863339,0.000181362194235003
171,3.4,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0502152,0.44237447702695,0.903578143227928,-1.92840086706451,0.0504092092255302,-2.5405020465108e-07,4.04249340890672e-07,-3.0961172070576e-08,-0.000194009225530187,0,0,0,0.03969,-1.87041253433282e-06,2.97623469830502e-06,-2.27947717912128e-07,0.0410772983589824,1.87041253433282e-06,-2.97623469830502e-06,2.27947717912128e-07,-0.00138729835898235,1.20032302215484e-05,-1.90997598770331e-05,1.46283715118496e-06,-0.0768701622554223,0.38,0.18,0.0297848,0.379999939524703,0.180000089554003,0.0295906700877685,6.04752967703348e-08,-8.95540027412434e-08,0.000194129912231431,0.000194129942307115
172,3.42,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.050993727636,0.442374444419991,0.903578195112718,-1.92840087103833,0.0512000071278077,-2.21443246073427e-07,3.52364550870732e-07,-2.6987352574892e-08,-0.00020627949180764,0,0,0,0.0381553289999999,-1.63034792990185e-06,2.59423950076435e-06,-1.98690974888429e-07,0.0395398951138739,1.63034792990185e-06,-2.59423950076435e-06,1.98690974888429e-07,-0.00138456611387397,1.04626339906942e-05,-1.66483349282139e-05,1.27508424027937e-06,-0.0791986315827686,0.38,0.18,0.0290062723639999,0.37999994728662,0.180000078059884,0.028799887675446,5.27133804939517e-08,-7.80598844729585e-08,0.000206384688553947,0.0002063847100479
173,3.44,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.051741130752,0.442374415998086,0.903578240338174,-1.92840087450212,0.051959125577452,-1.93021341077237e-07,3.07139094823938e-07,-2.35235668721856e-08,-0.000217994825452018,0,0,0,0.036578304,-1.42109525008796e-06,2.26127280220008e-06,-1.73189290082841e-07,0.0379559224822185,1.42109525008796e-06,-2.26127280220008e-06,1.73189290082841e-07,-0.00137761848221851,9.11977089403551e-06,-1.45115465616077e-05,1.11142911443827e-06,-0.0813003032907137,0.38,0.18,0.0282588692479999,0.379999954052305,0.180000068041018,0.0280407827276444,4.59476953706961e-08,-6.80410182640756e-08,0.00021808652035557,0.00021808653580992
174,3.46,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.052456608348,0.442374391224089,0.903578279759012,-1.92840087752133,0.0526857239057801,-1.68247344445316e-07,2.67718257451754e-07,-2.05043526602111e-08,-0.000229115557780123,0,0,0,0.034963569,-1.23869983220725e-06,1.97104187096792e-06,-1.50960707794076e-07,0.0363299164164043,1.23869983220725e-06,-1.97104187096792e-06,1.50960707794076e-07,-0.00136634741640426,7.94926219961346e-06,-1.2649011674183e-05,9.68778889860409e-07,-0.0831643769842234,0.38,0.18,0.027543391652,0.379999959949624,0.180000059308058,0.0273141961682181,4.00503761266435e-08,-5.93080579647243e-08,0.000229195483781884,0.000229195494954613
175,3.48,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.053139454464,0.442374369629798,0.903578314120244,-1.92840088015303,0.0533790564833145,-1.46653052701673e-07,2.33357024703729e-07,-1.7872650026618e-08,-0.000239602019314528,0,0,0,0.033315984,-1.07971458821498e-06,1.71806163748426e-06,-1.31585129996868e-07,0.0346666288767198,1.07971458821498e-06,-1.71806163748426e-06,1.31585129996868e-07,-0.00135064487671981,6.92898649413236e-06,-1.10255302793124e-05,8.44437597275559e-07,-0.084780052333802,0.38,0.18,0.026860545536,0.379999965090031,0.18000005169596,0.0266208738490649,3.49099694707533e-08,-5.1695959568665e-08,0.000239671686935061,0.000239671695052787
176,3.5,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0537890625,0.4423743508071,0.903578344071265,-1.92840088244696,0.0540384770399154,-1.27830355522995e-07,2.03406004040119e-07,-1.55787225342152e-08,-0.0002494145399154,0,0,0,0.031640625,-9.41134858332335e-07,1.49755103189801e-06,-1.14696378051357e-07,0.0329710278300437,9.41134858332335e-07,-1.49755103189801e-06,1.14696378051357e-07,-0.00133040283004375,6.03966161434717e-06,-9.61042023394842e-06,7.36055307605611e-07,-0.0861365290646435,0.38,0.18,0.0262109375,0.379999969570673,0.180000045060862,0.0259614622341975,3.04293266695232e-08,-4.50608621527238e-08,0.000249475265802462,0.00024947527172775
177,3.52,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.054404929536,0.442374334400268,0.903578370178118,-1.92840088444647,0.0546634429848904,-1.11423523019294e-07,1.77299151471466e-07,-1.35792170841142e-08,-0.000258513448890378,0,0,0,0.029942784,-8.20341626045392e-07,1.30534262721905e-06,-9.99752718992444e-08,0.0312482972487509,8.20341626045392e-07,-1.30534262721905e-06,9.99752718992444e-08,-0.00130551324875093,5.26448021897845e-06,-8.3769373972343e-06,6.41583729573463e-07,-0.0872230069475401,0.38,0.18,0.0255950704639999,0.379999973476232,0.180000039277369,0.025336504083298,2.65237677377073e-08,-3.9277369301427e-08,0.000258566380701902,0.00025856638504551
178,3.54,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.054986660652,0.442374320099228,0.903578392934195,-1.92840088618934,0.0552535197270864,-9.71224826118444e-08,1.5454307389362e-07,-1.18363452372705e-08,-0.000266859075086431,0,0,0,0.028227969,-7.15052021665823e-07,1.13780387927436e-06,-8.71435973077751e-08,0.0295038371098001,7.15052021665823e-07,-1.13780387927436e-06,8.71435973077751e-08,-0.00127586810980007,4.58879217213202e-06,-7.30177019612515e-06,5.59237422428452e-07,-0.0880286857913426,0.38,0.18,0.025013339348,0.379999976880518,0.180000034236179,0.0247464341348198,2.3119481662448e-08,-3.42361789196222e-08,0.000266905213180166,0.00026690521637723
179,3.56,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.055533973248,0.442374307633704,0.903578412769565,-1.92840088770852,0.0558083849949659,-8.46569590540192e-08,1.34707704435577e-07,-1.03171682308556e-08,-0.000274411746965887,0,0,0,0.026501904,-6.23276178223183e-07,9.91768475351856e-07,-7.59588488592061e-08,0.0277432633939732,6.23276178223183e-07,-9.91768475351856e-07,7.59588488592061e-08,-0.00124135939397317,3.99982765906174e-06,-6.36459906347941e-06,4.87460154098562e-07,-0.0885427654365628,0.38,0.18,0.024466026752,0.379999979847869,0.180000029842017,0.0241915747886948,2.01521306308905e-08,-2.98420174682512e-08,0.000274451963305167,0.000274451965667428
180,3.58,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.056046701364,0.442374296768111,0.903578430059095,-1.92840088903271,0.0563278331566707,-7.37913665727064e-08,1.17418174516715e-07,-8.99297525336351e-09,-0.000281131792670711,0,0,0,0.0247705290000001,-5.43279625041948e-07,8.64476494082268e-07,-6.62096457772348e-08,0.025972408085242,5.43279625041948e-07,-8.64476494082268e-07,6.62096457772348e-08,-0.00120187908524189,3.48645584356832e-06,-5.54771242997389e-06,4.24895390208346e-07,-0.0887544457502323,0.38,0.18,0.023953298636,0.379999982434365,0.18000002601184,0.0236721317886962,1.75656347245479e-08,-2.6011840015272e-08,0.00028116684730374,0.000281166849055667
181,3.6,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0565248,0.442374287297101,0.903578445129539,-1.92840089018694,0.0568117795400755,-6.43203564298922e-08,1.02347729624697e-07,-7.83874054555156e-09,-0.000286979540075442,0,0,0,0.02304,-4.73550508170581e-07,7.5352224548279e-07,-5.77117379730679e-08,0.0241973191702373,4.73550508170581e-07,-7.5352224548279e-07,5.77117379730679e-08,-0.00115731917023735,3.03897452042241e-06,-4.83567194718614e-06,3.70360704906202e-07,-0.0886529266214326,0.38,0.18,0.0234751999999999,0.379999984688888,0.18000002267326,0.0231881899045005,1.53111119338689e-08,-2.26732598529455e-08,0.000287010095499418,0.000287010096803391
182,3.62,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.056968349436,0.442374279041681,0.903578458265716,-1.92840089119303,0.0572602647528316,-5.60649360825671e-08,8.92115534778526e-08,-6.8326500013427e-09,-0.000291915316831683,0,0,0,0.0213166890000001,-4.12771017762133e-07,6.56808806539067e-07,-5.03045238749439e-08,0.0224242606378087,4.12771017762133e-07,-6.56808806539067e-07,5.03045238749439e-08,-0.00110757163780855,2.64892674698595e-06,-4.21502078299608e-06,3.22825477364607e-07,-0.0882274079576491,0.38,0.18,0.023031650564,0.379999986654046,0.180000019763181,0.0227397086134867,1.33459537310365e-08,-1.97631814802257e-08,0.000291941950513283,0.000291941951487274
183,3.64,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0573775595519999,0.442374271845831,0.903578469715883,-1.92840089206999,0.0576734590024048,-4.88690864441921e-08,7.77613856639547e-08,-5.9556897191726e-09,-0.00029589945040482,0,0,0,0.0196071840000001,-3.59792482822414e-07,5.72508390879145e-07,-4.38480143276517e-08,0.0206597124786557,3.59792482822414e-07,-5.72508390879145e-07,4.38480143276517e-08,-0.00105252847865555,2.30894101202907e-06,-3.67402925118743e-06,2.81391314635775e-07,-0.0874670896817,0.38,0.18,0.022622440448,0.379999988366979,0.180000017226607,0.0223265177823063,1.16330205468529e-08,-1.72266071407634e-08,0.000295922665693713,0.000295922666423773
184,3.66,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.057752774148,0.442374265573558,0.90357847969644,-1.9284008928344,0.0580516664161052,-4.25968131878562e-08,6.77808295046489e-08,-5.19128606768504e-09,-0.000298892268105207,0,0,0,0.0179182890000001,-3.13613662581833e-07,4.99027805855397e-07,-3.82201880349362e-08,0.0189103706850217,3.13613662581833e-07,-4.99027805855397e-07,3.82201880349362e-08,-0.000992081685021604,2.01259193285103e-06,-3.20247316664304e-06,2.4527515393022e-07,-0.0863611717292254,0.38,0.18,0.022247225852,0.37999998986006,0.180000015015598,0.0219483133482531,1.0139939776721e-08,-1.50155983202893e-08,0.000298912503746876,0.000298912504296011
185,3.68,2,0.442374222976745,0.903578547477269,-1.92840089802568,0.0580944752639999,0.442374260106322,0.903578488396006,-1.92840089350069,0.0583953293611139,-3.71295766909974e-08,5.90812626599657e-08,-4.5249923807944e-09,-0.00030085409711398,0,0,0,0.016257024,-2.73361823924813e-07,4.34978342522537e-07,-3.33146849563319e-08,0.0171831472504372,2.73361823924813e-07,-4.34978342522537e-07,3.33146849563319e-08,-0.000926123250437248,1.75427880939652e-06,-2.79144058445417e-06,2.13794461047198e-07,-0.084898854046583,0.38,0.18,0.021905524736,0.379999991161506,0.180000013088369,0.0216046530004584,8.8384937702024e-09,-1.30883690274697e-08,0.000300871735541636,0.000300871735956139
